fulfilment,saleschannel,shipservicelevel,category,size,qty,amount,shipcity,shipstate,b2b,Purchased_day,Purchased_month,rejected,Price_Pred
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,30,4,rejected,663.68
Amazon,Amazon.in,Expedited,Set,XXL,1,626.0,Chennai,TAMIL NADU,False,30,4,rejected,834.15
Amazon,Amazon.in,Expedited,Western Dress,XXL,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,475.675
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,ZIRAKPUR,PUNJAB,False,30,4,rejected,768.315
Merchant,Amazon.in,Standard,kurta,L,1,280.0,MADIKERI,KARNATAKA,True,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Western Dress,M,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,429.969
Merchant,Amazon.in,Standard,kurta,M,1,475.0,PUNE,MAHARASHTRA,False,30,4,not rejected,485.18
Amazon,Amazon.in,Expedited,kurta,XL,1,368.0,LUCKNOW,UTTAR PRADESH,False,30,4,rejected,802.28
Merchant,Amazon.in,Standard,Western Dress,XL,1,744.0,CHENNAI,TAMIL NADU,False,30,4,not rejected,757.31
Amazon,Amazon.in,Expedited,kurta,S,0,665.1355519636998,KANPURKanpur,UTTAR PRADESH,False,30,4,rejected,454.25666666666666
Merchant,Amazon.in,Standard,Set,XL,1,626.0,NAGPUR,MAHARASHTRA,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,30,4,rejected,742.6696666666668
Amazon,Amazon.in,Expedited,Set,M,1,597.0,DEWAS,MADHYA PRADESH,False,30,4,rejected,692.8735714285715
Merchant,Amazon.in,Standard,kurta,3XL,1,449.0,NAGAUR,RAJASTHAN,False,30,4,not rejected,766.23
Merchant,Amazon.in,Standard,Top,S,1,391.0,NEYYATTINKARA,KERALA,False,30,4,not rejected,779.99
Merchant,Amazon.in,Standard,kurta,S,1,399.0,CHITTOOR,ANDHRA PRADESH,False,30,4,not rejected,486.045
Merchant,Amazon.in,Standard,kurta,S,1,249.0,COIMBATORE,TAMIL NADU,False,30,4,not rejected,733.84
Merchant,Amazon.in,Standard,Set,L,1,1099.0,MUMBAI,MAHARASHTRA,False,30,4,not rejected,783.05
Amazon,Amazon.in,Expedited,Top,S,0,665.1355519636998,NEYYATTINKARA,KERALA,False,30,4,rejected,736.9495
Merchant,Amazon.in,Standard,Western Dress,XL,0,665.1355519636998,NASHIK,MAHARASHTRA,False,30,4,rejected,564.61
Merchant,Amazon.in,Standard,kurta,M,1,474.0,BENGALURU,KARNATAKA,False,30,4,not rejected,426.78
Merchant,Amazon.in,Standard,kurta,6XL,0,659.05,PUNE,MAHARASHTRA,False,30,4,rejected,517.8330000000001
Merchant,Amazon.in,Standard,Top,XXL,1,413.0,THANE (W),MAHARASHTRA,False,30,4,not rejected,415.06
Merchant,Amazon.in,Standard,kurta,S,1,495.0,CHENNAI,TAMIL NADU,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,459.0,MYSURU,KARNATAKA,False,30,4,not rejected,488.18476190476184
Merchant,Amazon.in,Standard,kurta,XL,1,665.1355519636998,NOIDA,UTTAR PRADESH,False,30,4,not rejected,666.1
Merchant,Amazon.in,Standard,kurta,L,0,280.95,Hyderabad,TELANGANA,False,30,4,rejected,641.7533333333333
Amazon,Amazon.in,Expedited,Set,M,1,626.0,GHAZIABAD,UTTAR PRADESH,False,30,4,rejected,806.97
Merchant,Amazon.in,Standard,kurta,L,0,452.38,COIMBATORE,TAMIL NADU,False,30,4,rejected,364.4
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,BENGALURU,KARNATAKA,False,30,4,rejected,387.28
Merchant,Amazon.in,Standard,Western Dress,XS,1,725.0,DHARMADOM,KERALA,False,30,4,not rejected,850.3
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,VASAI VIRAR,MAHARASHTRA,False,30,4,rejected,480.84933333333333
Amazon,Amazon.in,Expedited,Set,L,1,449.0,PUNE,MAHARASHTRA,False,30,4,rejected,722.14
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,GUWAHATI,ASSAM,False,30,4,rejected,684.5833333333333
Amazon,Amazon.in,Expedited,Top,S,0,665.1355519636998,LUDHIANA,PUNJAB,False,30,4,rejected,778.17
Amazon,Amazon.in,Expedited,Set,3XL,0,665.1355519636998,Haldwani,UTTARAKHAND,False,30,4,rejected,829.0433333333334
Merchant,Amazon.in,Standard,Set,3XL,1,613.0,NEW DELHI,DELHI,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,Ethnic Dress,XL,1,783.0,HYDERABAD,TELANGANA,False,30,4,not rejected,475.49133333333333
Merchant,Amazon.in,Standard,Set,XL,1,653.0,COIMBATORE,TAMIL NADU,False,30,4,not rejected,342.82
Merchant,Amazon.in,Standard,Set,XXL,1,665.1355519636998,BELAGAVI,KARNATAKA,False,30,4,not rejected,749.2285714285714
Merchant,Amazon.in,Standard,kurta,L,1,362.0,HYDERABAD,TELANGANA,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,S,0,951.43,KOLKATA,WEST BENGAL,False,30,4,rejected,537.4353174603176
Merchant,Amazon.in,Standard,kurta,3XL,1,685.0,BILASPUR,CHHATTISGARH,False,30,4,not rejected,746.86
Merchant,Amazon.in,Standard,Set,M,1,788.0,PUDUCHERRY,PUDUCHERRY,False,30,4,not rejected,732.8823333333333
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,GANJAM,ODISHA,False,30,4,rejected,796.88
Amazon,Amazon.in,Expedited,Western Dress,L,0,665.1355519636998,DEHRADUN,UTTARAKHAND,False,30,4,rejected,776.39
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,Pune,MAHARASHTRA,False,30,4,rejected,459.54833333333335
Merchant,Amazon.in,Standard,Western Dress,M,1,791.0,GHAZIABAD,UTTAR PRADESH,False,30,4,not rejected,425.1883333333333
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,PUTTAPARTHI,ANDHRA PRADESH,False,30,4,rejected,735.655
Amazon,Amazon.in,Expedited,Set,XXL,1,852.0,THANE,MAHARASHTRA,False,30,4,rejected,712.44
Amazon,Amazon.in,Expedited,Set,XL,1,599.0,NEW DELHI,DELHI,False,30,4,rejected,650.4566666666666
Merchant,Amazon.in,Standard,Set,L,1,696.0,GUWAHATI,ASSAM,False,30,4,not rejected,502.27
Merchant,Amazon.in,Standard,kurta,3XL,1,685.0,BARASAT,WEST BENGAL,False,30,4,not rejected,673.26
Merchant,Amazon.in,Standard,Western Dress,XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,30,4,rejected,489.51
Merchant,Amazon.in,Standard,kurta,S,1,517.0,MEERUT CANTT,UTTAR PRADESH,False,30,4,not rejected,522.21
Merchant,Amazon.in,Standard,Set,XXL,1,1092.0,ALIGARH,UTTAR PRADESH,False,30,4,not rejected,732.71
Amazon,Amazon.in,Expedited,kurta,3XL,1,329.0,MYSORE,KARNATAKA,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,329.0,PUNE,MAHARASHTRA,False,30,4,not rejected,780.36
Amazon,Amazon.in,Expedited,Set,3XL,0,665.1355519636998,Naigoan,MAHARASHTRA,False,30,4,rejected,786.0716666666666
Merchant,Amazon.in,Standard,Set,M,0,722.86,BHILAI,CHHATTISGARH,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,XXL,1,699.0,HYDERABAD,TELANGANA,False,30,4,rejected,467.82
Amazon,Amazon.in,Expedited,Set,3XL,1,654.0,Naigoan,MAHARASHTRA,False,30,4,rejected,427.2606111111112
Merchant,Amazon.in,Standard,kurta,M,0,437.14,HOSKOTE,KARNATAKA,False,30,4,rejected,675.52
Merchant,Amazon.in,Standard,kurta,XXL,1,635.0,VADODARA,Gujarat,False,30,4,not rejected,724.125738095238
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,MUMBAI,MAHARASHTRA,False,30,4,not rejected,505.31666666666666
Merchant,Amazon.in,Standard,Set,XL,1,582.0,COIMBATORE,TAMIL NADU,False,30,4,not rejected,845.22
Amazon,Amazon.in,Expedited,Set,XL,1,888.0,JAMSHEDPUR,JHARKHAND,False,30,4,rejected,802.59
Merchant,Amazon.in,Standard,kurta,XXL,1,517.0,NAGPUR,MAHARASHTRA,False,30,4,not rejected,476.9
Merchant,Amazon.in,Standard,kurta,XL,1,665.1355519636998,PATNA,BIHAR,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,Top,XL,1,493.0,KOLKATA,WEST BENGAL,False,30,4,not rejected,503.15
Merchant,Amazon.in,Standard,Top,XXL,0,665.1355519636998,THANE (W),MAHARASHTRA,False,30,4,rejected,464.16333333333336
Amazon,Amazon.in,Expedited,kurta,XL,1,568.0,Lonavala,MAHARASHTRA,False,30,4,rejected,446.11
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,DEORIA,UTTAR PRADESH,False,30,4,not rejected,521.8976666666666
Amazon,Amazon.in,Expedited,Western Dress,M,0,665.1355519636998,BHIWADI,RAJASTHAN,False,30,4,rejected,705.72
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,30,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XS,0,665.1355519636998,AHMEDABAD,Gujarat,True,30,4,rejected,823.74
Amazon,Amazon.in,Expedited,Set,L,1,597.0,PUNE,MAHARASHTRA,False,30,4,rejected,475.85833333333335
Merchant,Amazon.in,Standard,kurta,XL,1,280.0,BENGALURU,KARNATAKA,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,0,722.86,SURAT,Gujarat,False,30,4,rejected,912.41
Merchant,Amazon.in,Standard,Set,L,1,1115.0,HYDERABAD,TELANGANA,False,30,4,not rejected,738.12
Merchant,Amazon.in,Standard,kurta,S,1,499.0,"Durganagar ,Nimta south",WEST BENGAL,False,30,4,not rejected,846.03
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,KARIMPUR,WEST BENGAL,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,458.0,AGARTALA,TRIPURA,False,30,4,not rejected,513.5
Amazon,Amazon.in,Expedited,kurta,S,0,665.1355519636998,Koothparamba,KERALA,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,329.0,ERNAKULAM,KERALA,False,30,4,not rejected,446.52083333333337
Merchant,Amazon.in,Standard,Set,3XL,0,491.43,GURUGRAM,HARYANA,False,30,4,rejected,514.3846666666667
Merchant,Amazon.in,Standard,kurta,M,1,399.0,SIKAR,RAJASTHAN,False,30,4,not rejected,446.6879761904762
Merchant,Amazon.in,Standard,Set,M,1,759.0,GURUGRAM,HARYANA,False,30,4,not rejected,439.66
Merchant,Amazon.in,Standard,Set,XL,1,613.0,GREATER NOIDA,UTTAR PRADESH,False,30,4,not rejected,681.9733333333335
Amazon,Amazon.in,Expedited,Set,3XL,1,684.0,GWALIOR,MADHYA PRADESH,False,30,4,rejected,579.68
Merchant,Amazon.in,Standard,Top,XXL,0,665.1355519636998,THANE (W),MAHARASHTRA,False,30,4,rejected,527.585
Amazon,Amazon.in,Expedited,Set,3XL,0,665.1355519636998,GWALIOR,MADHYA PRADESH,False,30,4,rejected,737.1060000000001
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,PAKAUR,JHARKHAND,False,30,4,rejected,880.6509761904762
Merchant,Amazon.in,Standard,kurta,XS,1,432.0,ERNAKULAM,KERALA,False,30,4,not rejected,485.18
Amazon,Amazon.in,Expedited,Set,XS,1,449.0,COIMBATORE,TAMIL NADU,False,30,4,rejected,463.89
Merchant,Amazon.in,Standard,Set,XL,1,888.0,PHIRANGIPURAM,ANDHRA PRADESH,False,30,4,not rejected,725.6202142857143
Merchant,Amazon.in,Standard,Set,L,1,599.0,PUNE,MAHARASHTRA,False,30,4,not rejected,780.6333333333333
Merchant,Amazon.in,Standard,Set,XXL,1,833.0,DHANBAD,JHARKHAND,False,30,4,not rejected,863.2725
Merchant,Amazon.in,Standard,kurta,XL,1,375.0,BENGALURU,KARNATAKA,False,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,ATTUR,TAMIL NADU,False,30,4,rejected,686.62
Merchant,Amazon.in,Standard,kurta,S,1,549.0,KOLKATA,WEST BENGAL,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,XS,1,771.0,KADAPA,ANDHRA PRADESH,False,30,4,not rejected,921.2786666666667
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,413.51
Merchant,Amazon.in,Standard,Set,M,1,759.0,Badlapur,UTTAR PRADESH,False,30,4,not rejected,757.8316666666667
Amazon,Amazon.in,Expedited,Top,XS,1,540.0,ADAMPUR,PUNJAB,False,30,4,rejected,673.12
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,SATHUPALLY,TELANGANA,False,30,4,rejected,624.08
Merchant,Amazon.in,Standard,kurta,L,1,665.1355519636998,KRISHNAGIRI,TAMIL NADU,False,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,665.0
Amazon,Amazon.in,Expedited,Top,3XL,1,518.0,LUDHIANA,PUNJAB,False,30,4,rejected,850.83
Amazon,Amazon.in,Expedited,kurta,S,0,665.1355519636998,Koothparamba,KERALA,False,30,4,rejected,559.825
Merchant,Amazon.in,Standard,Western Dress,XXL,1,885.0,Pune,MAHARASHTRA,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,316.0,HYDERABAD,TELANGANA,False,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Top,S,0,665.1355519636998,CHENNAI,TAMIL NADU,False,30,4,rejected,573.76
Merchant,Amazon.in,Standard,Set,M,1,751.0,KAWARDHA,CHHATTISGARH,False,30,4,not rejected,780.1666666666665
Amazon,Amazon.in,Expedited,kurta,3XL,0,665.1355519636998,KOLKATA,WEST BENGAL,False,30,4,rejected,803.6325
Merchant,Amazon.in,Standard,Set,L,1,824.0,LUCKNOW,UTTAR PRADESH,False,30,4,not rejected,704.22
Merchant,Amazon.in,Standard,kurta,M,1,665.1355519636998,BENGALURU,KARNATAKA,False,30,4,not rejected,425.075
Merchant,Amazon.in,Standard,kurta,M,1,665.1355519636998,BENGALURU,KARNATAKA,False,30,4,not rejected,693.9266666666666
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,GUWAHATI,ASSAM,False,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,NEW DELHI,DELHI,False,30,4,rejected,665.0
Amazon,Amazon.in,Expedited,Top,L,1,625.0,AHMEDABAD,Gujarat,False,30,4,rejected,400.4050833333334
Merchant,Amazon.in,Standard,Set,L,1,715.0,THANE,MAHARASHTRA,False,30,4,not rejected,796.7135
Merchant,Amazon.in,Standard,kurta,XL,1,725.0,NAGPUR,MAHARASHTRA,False,30,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Western Dress,S,1,825.0,Ahmedabad,Gujarat,False,30,4,rejected,768.19
Merchant,Amazon.in,Standard,Set,3XL,1,792.0,PUNE,MAHARASHTRA,False,30,4,not rejected,398.65
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,SOHNA,HARYANA,False,30,4,rejected,768.45
Amazon,Amazon.in,Expedited,Western Dress,S,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,481.26
Amazon,Amazon.in,Expedited,kurta,3XL,0,665.1355519636998,DARWHA,MAHARASHTRA,False,30,4,rejected,652.8735
Merchant,Amazon.in,Standard,kurta,3XL,0,690.48,DARWHA,MAHARASHTRA,False,30,4,rejected,486.213
Amazon,Amazon.in,Expedited,kurta,XS,0,665.1355519636998,BENGALURU,KARNATAKA,False,30,4,rejected,702.3716666666666
Amazon,Amazon.in,Expedited,Set,M,1,626.0,BENGALURU,KARNATAKA,False,30,4,rejected,744.7991666666666
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,GANDHINAGAR,Gujarat,False,30,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,545.0,CHENNAI,TAMIL NADU,False,30,4,not rejected,698.5968333333334
Amazon,Amazon.in,Expedited,kurta,XL,1,487.0,BENGALURU,KARNATAKA,False,30,4,rejected,440.93
Merchant,Amazon.in,Standard,Set,XL,1,560.0,CHANDIGARH,CHANDIGARH,False,30,4,not rejected,402.1
Merchant,Amazon.in,Standard,kurta,M,1,329.0,GURUGRAM,HARYANA,False,30,4,not rejected,583.03
Merchant,Amazon.in,Standard,Set,XL,0,722.86,Nagpur,MAHARASHTRA,False,30,4,rejected,677.064
Merchant,Amazon.in,Standard,kurta,L,1,318.0,MUMBAI,MAHARASHTRA,False,30,4,not rejected,811.9751666666666
Merchant,Amazon.in,Standard,Top,S,1,423.0,PATNA,BIHAR,False,30,4,rejected,751.15
Merchant,Amazon.in,Standard,Set,XL,1,825.0,Chennai,TAMIL NADU,False,30,4,not rejected,690.84
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,False,30,4,rejected,419.675
Merchant,Amazon.in,Standard,kurta,S,1,249.0,MANGALURU,KARNATAKA,False,30,4,not rejected,562.47
Merchant,Amazon.in,Standard,kurta,XL,0,463.81,Rishra,WEST BENGAL,False,30,4,rejected,480.78
Amazon,Amazon.in,Expedited,Set,L,1,545.0,BENGALURU,KARNATAKA,False,30,4,rejected,432.99533333333335
Merchant,Amazon.in,Standard,Set,XXL,1,613.0,Aurangabad,MAHARASHTRA,False,30,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XS,1,599.0,CHENNAI,TAMIL NADU,False,30,4,not rejected,456.34
Merchant,Amazon.in,Standard,kurta,XXL,1,725.0,Berhampur,ODISHA,False,30,4,not rejected,647.7775
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,HYDERABAD,TELANGANA,False,30,4,rejected,761.362
Merchant,Amazon.in,Standard,Western Dress,XS,1,519.0,NEW DELHI,DELHI,False,30,4,not rejected,862.32
Merchant,Amazon.in,Standard,kurta,S,1,446.0,KADAPA,ANDHRA PRADESH,False,30,4,not rejected,742.79
Merchant,Amazon.in,Standard,Set,L,0,536.19,KOTTAYAM,KERALA,False,30,4,rejected,479.7229999999999
Merchant,Amazon.in,Standard,Western Dress,S,0,393.33,PATNA,BIHAR,False,30,4,rejected,627.9
Merchant,Amazon.in,Standard,Set,L,1,1115.0,FATEHABAD,HARYANA,False,30,4,not rejected,730.6625
Merchant,Amazon.in,Standard,Set,XL,1,626.0,PUNE,MAHARASHTRA,False,30,4,not rejected,618.8259523809523
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,PUNE,MAHARASHTRA,False,30,4,not rejected,469.8264761904762
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,MULAMTHURUTHY,KERALA,False,30,4,rejected,953.07
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,Totu,HIMACHAL PRADESH,False,30,4,rejected,761.1516666666665
Merchant,Amazon.in,Standard,Set,M,0,872.38,UDMA,KERALA,False,30,4,rejected,723.5125
Amazon,Amazon.in,Expedited,Set,M,1,1065.0,NELLORE,ANDHRA PRADESH,False,30,4,rejected,627.5925
Merchant,Amazon.in,Standard,kurta,3XL,1,725.0,KOLKATA,WEST BENGAL,False,30,4,not rejected,794.235
Merchant,Amazon.in,Standard,Set,XXL,1,881.0,Navsari,Gujarat,False,30,4,not rejected,698.48
Merchant,Amazon.in,Standard,kurta,XL,1,635.0,GWALIOR,MADHYA PRADESH,False,30,4,not rejected,622.08
Merchant,Amazon.in,Standard,kurta,L,1,477.0,PUNE,MAHARASHTRA,False,30,4,not rejected,536.118
Merchant,Amazon.in,Standard,Set,M,1,665.1355519636998,KANCHIPURAM,TAMIL NADU,False,30,4,rejected,638.77
Merchant,Amazon.in,Standard,Set,XS,1,1115.0,KANNUR,KERALA,False,30,4,not rejected,790.8775
Merchant,Amazon.in,Standard,Set,XXL,1,597.0,VILAYAT GIDC,Gujarat,False,30,4,not rejected,465.34
Merchant,Amazon.in,Standard,Set,L,1,597.0,Maraimalainagar,TAMIL NADU,False,30,4,not rejected,762.83
Merchant,Amazon.in,Standard,kurta,XL,0,350.48,KALAMASSERY,KERALA,False,30,4,rejected,695.43
Merchant,Amazon.in,Standard,Western Dress,L,1,869.0,AHMEDABAD,Gujarat,False,30,4,not rejected,489.33
Merchant,Amazon.in,Standard,Set,3XL,1,548.0,CHENNAI,TAMIL NADU,False,30,4,not rejected,798.9909523809525
Merchant,Amazon.in,Standard,kurta,XL,1,295.0,PANMANA,KERALA,False,30,4,not rejected,451.735
Merchant,Amazon.in,Standard,kurta,L,0,540.95,CHENNAI,TAMIL NADU,False,30,4,rejected,648.54
Merchant,Amazon.in,Standard,Western Dress,XXL,1,488.0,Bengaluru,KARNATAKA,False,30,4,not rejected,834.38
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,NAMCHI,SIKKIM,False,30,4,rejected,735.5360714285714
Merchant,Amazon.in,Standard,Set,3XL,1,888.0,Ahemdabad,Gujarat,False,30,4,not rejected,776.99
Amazon,Amazon.in,Expedited,Western Dress,L,1,899.0,CHENNAI,TAMIL NADU,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,M,0,750.48,BOISAR,MAHARASHTRA,False,29,4,rejected,759.86
Merchant,Amazon.in,Standard,Western Dress,M,1,725.0,THODUPUZHA,KERALA,False,29,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,1,363.0,THIRUVIDAIMARUDUR,TAMIL NADU,False,29,4,not rejected,451.05
Amazon,Amazon.in,Expedited,Set,XL,1,599.0,JAMMU,JAMMU & KASHMIR,False,29,4,rejected,703.8000000000002
Merchant,Amazon.in,Standard,Set,3XL,1,1126.0,BENGALURU,KARNATAKA,False,29,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,S,1,413.0,PUDUPAKKAM,TAMIL NADU,False,29,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,SECUNDERABAD,TELANGANA,False,29,4,rejected,674.3
Merchant,Amazon.in,Standard,kurta,M,1,725.0,MUZAFFARPUR,BIHAR,False,29,4,not rejected,500.6
Merchant,Amazon.in,Standard,Western Dress,XS,1,566.0,"Colachal, Kanya Kumari District",TAMIL NADU,False,29,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,M,1,399.0,BENGALURU,KARNATAKA,False,29,4,rejected,464.03
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,FARIDABAD,HARYANA,False,29,4,rejected,440.38
Merchant,Amazon.in,Standard,Top,XXL,1,413.0,ANJUNA Bardez Go,GOA,False,29,4,not rejected,662.96
Amazon,Amazon.in,Expedited,Top,XS,0,665.1355519636998,ANJUNA Bardez Go,GOA,False,29,4,rejected,745.27
Amazon,Amazon.in,Expedited,Set,S,1,852.0,"NEW TOWN, Kolkata",WEST BENGAL,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,3XL,0,570.48,GURUGRAM,HARYANA,False,29,4,rejected,385.3966666666667
Amazon,Amazon.in,Expedited,Set,3XL,1,496.0,GURUGRAM,HARYANA,False,29,4,rejected,834.48
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,FARIDABAD,HARYANA,False,29,4,rejected,459.04416666666674
Amazon,Amazon.in,Expedited,Western Dress,L,0,665.1355519636998,NOIDA,UTTAR PRADESH,False,29,4,rejected,714.11
Amazon,Amazon.in,Expedited,kurta,M,1,376.0,BENGALURU,KARNATAKA,False,29,4,rejected,756.3325
Amazon,Amazon.in,Expedited,kurta,M,1,376.0,BENGALURU,KARNATAKA,False,29,4,rejected,437.3625
Merchant,Amazon.in,Standard,kurta,XL,1,259.0,CHENNAI,TAMIL NADU,False,29,4,not rejected,694.2666666666668
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,GUWAHATI,ASSAM,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,329.0,BARUIPUR,WEST BENGAL,False,29,4,not rejected,711.1
Merchant,Amazon.in,Standard,Set,XL,1,1149.0,Agartala,TRIPURA,False,29,4,not rejected,414.11333333333334
Merchant,Amazon.in,Standard,Top,M,1,413.0,HYDERABAD,TELANGANA,False,29,4,not rejected,417.27
Merchant,Amazon.in,Standard,kurta,XL,1,499.0,EGRA,WEST BENGAL,False,29,4,rejected,706.28
Merchant,Amazon.in,Standard,Set,XS,1,771.0,BENGALURU,KARNATAKA,False,29,4,not rejected,1022.84
Merchant,Amazon.in,Standard,Set,XS,0,995.54,Mumbai,MAHARASHTRA,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XL,0,1143.75,KOLKATA,WEST BENGAL,False,29,4,rejected,757.94
Amazon,Amazon.in,Expedited,Top,XL,1,665.0,KOLKATA,WEST BENGAL,False,29,4,rejected,386.45
Merchant,Amazon.in,Standard,Top,S,1,545.0,JABALPUR,MADHYA PRADESH,False,29,4,not rejected,736.27
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,TRAL,JAMMU & KASHMIR,False,29,4,rejected,777.4966666666667
Merchant,Amazon.in,Standard,Set,XL,1,816.0,GURUGRAM,HARYANA,False,29,4,not rejected,753.306
Amazon,Amazon.in,Expedited,kurta,S,1,399.0,MUMBAI,MAHARASHTRA,False,29,4,rejected,703.2575
Amazon,Amazon.in,Expedited,kurta,XL,1,399.0,NAJIBABAD,UTTAR PRADESH,False,29,4,rejected,482.63
Amazon,Amazon.in,Expedited,kurta,S,1,399.0,ALLAHABAD,UTTAR PRADESH,False,29,4,rejected,625.3288333333333
Merchant,Amazon.in,Standard,Set,XS,1,969.0,SRUNGAVARAPUKOTA,ANDHRA PRADESH,False,29,4,not rejected,906.81
Amazon,Amazon.in,Expedited,kurta,L,1,345.0,Chennai,TAMIL NADU,False,29,4,rejected,458.47
Merchant,Amazon.in,Standard,Western Dress,3XL,1,725.0,MANGALURU,KARNATAKA,False,29,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,BIDHAN NAGAR,WEST BENGAL,False,29,4,not rejected,1109.33
Merchant,Amazon.in,Standard,Western Dress,M,1,859.0,AHMEDABAD,Gujarat,False,29,4,not rejected,882.2933333333333
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,MEDINIPUR,WEST BENGAL,False,29,4,rejected,642.65
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,BHAGALPUR,BIHAR,False,29,4,rejected,536.118
Amazon,Amazon.in,Expedited,Set,3XL,0,665.1355519636998,BHILAI,CHHATTISGARH,False,29,4,rejected,617.75
Amazon,Amazon.in,Expedited,Set,XXL,1,1112.0,MEDINIPUR,WEST BENGAL,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,SADASIVPET,TELANGANA,False,29,4,not rejected,502.21
Merchant,Amazon.in,Standard,Western Dress,XL,0,785.71,JAMSHEDPUR,JHARKHAND,False,29,4,rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,S,0,785.72,Ahmedabad,Gujarat,False,29,4,rejected,450.16
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,RISHIKESH,UTTARAKHAND,False,29,4,rejected,743.6666666666667
